MPR_modifier;南泥湾;;;;;;;;;;;;;x
AmryCULI_modifier;军委会;;;;;;;;;;;;;x
SZG_modifier;施政纲领;;;;;;;;;;;;;x
WinterWAR_modifier;冬季攻势;;;;;;;;;;;;;x
WinterWAR_JAP_modifier;防御;;;;;;;;;;;;;x
WINWAR_modifier;乘胜追击;;;;;;;;;;;;;x
LOSEWAR_modifier;失败的防守;;;;;;;;;;;;;x
LOSEWAR2_modifier;内斗;;;;;;;;;;;;;x
KMT_Amry_excise_modifier;整训;;;;;;;;;;;;;x
China_Amry_LL;派系林立的军队;;;;;;;;;;;;;x
CHI_GOVERMENT;腐朽不堪的政府;;;;;;;;;;;;;x
China_Education;落后的高等教育;;;;;;;;;;;;;x
CHI_defence_war;守势作战;;;;;;;;;;;;;x
JAP_defence2_war;内斗;;;;;;;;;;;;;x
JAP_ICV2;资源匮乏;;;;;;;;;;;;;x
JAP_Air;没有独立的空军;;;;;;;;;;;;;x
JAP_money1;不稳定的经济;;;;;;;;;;;;;x
china_civil_war1;突然袭击;;;;;;;;;;;;;x
china_bcivil_war1;内战;;;;;;;;;;;;;x
PRC_TO_KOR_WAR;抗美援朝保家卫国;;;;;;;;;;;;;x
CHI_AUMERE;"自由民主";;;;;;;;;;;;;x
USA_TO_KOR_WAR;机械化部队;;;;;;;;;;;;;x
CSX_CHCWAR;上党战役;;;;;;;;;;;;;x
TDXF_modifier;土地法;;;;;;;;;;;;;x
CHI_JAP_1941WAR;投敌倾向;;;;;;;;;;;;;x
CHC_JAP_1941WAR;大扫荡;;;;;;;;;;;;;x
CHI_southing_BUFF;远征！远征！;;;;;;;;;;;;;x
jap_southing_BUFF;马来之虎;;;;;;;;;;;;;x
ENG_southing_BUFF;弃缅保印;;;;;;;;;;;;;x
YHHF_modifier;援华法案;;;;;;;;;;;;;x
CSX_JAP_1941WAR;三个鸡蛋上跳舞;;;;;;;;;;;;;x
ManChu_develop_first_five_years;产业五年计划;;;;;;;;;;;;;x
ManChu_develop_first_five_years_jap;产业五年计划;;;;;;;;;;;;;x
ManChu_develop_second_five_years_jap;第二次产业五年计划;;;;;;;;;;;;;x
ManChu_develop_second_five_years;第二次产业五年计划;;;;;;;;;;;;;x
ManChu_develop_chi;大厦将倾;;;;;;;;;;;;;x
ManChu_develop_chc;革命的绝路;;;;;;;;;;;;;x
ManChu_KMT_chi;乘胜追击;;;;;;;;;;;;;x
ManChu_CCP_chc;翻天覆地;;;;;;;;;;;;;x
ManChu_Coal_modifier;抚顺大竖井;;;;;;;;;;;;;x
ManChu_money_modifier;紧急贸易统制法;;;;;;;;;;;;;x
ManChu_eat_modifier;满洲粮谷会社;;;;;;;;;;;;;x
ManChu_person_modifier;紧急劳动统制法;;;;;;;;;;;;;x
ManChu_money2_modifier;国民储蓄运动;;;;;;;;;;;;;x
ManChu_eat2_modifier;粮谷管理法;;;;;;;;;;;;;x
ManChu_eat4_modifier;满洲农产公社;;;;;;;;;;;;;x
ManChu_eat3_modifier;满洲农产公社;;;;;;;;;;;;;x
Appeasement_policy;绥靖政策;;;;;;;;;;;;;x
the_end_war;最后一战;;;;;;;;;;;;;x
suddly_hit_ger;突然袭击;;;;;;;;;;;;;x
suddly_hit_sov;突然袭击;;;;;;;;;;;;;x
war_in_east_sov;东方战线;;;;;;;;;;;;;x
IC_in_sov;斯大林模式;;;;;;;;;;;;;x
Sov_army_BUFF;武器精简化;;;;;;;;;;;;;x
GER_IC_BUFF;现代工业体系;;;;;;;;;;;;;x
CHI_engary;能源区沦陷;;;;;;;;;;;;;x
SOV_engary;焦土政策;;;;;;;;;;;;;x
army_in_sov;我们的土地！我们的血！;;;;;;;;;;;;;x
NOR_Against_modifier;盟国支持;;;;;;;;;;;;;x
JapLostByChina_modifier;帝国的耻辱：被支那打败;;;;;;;;;;;;;x
TangGu_Conference_modifier;塘沽协定，对日妥协;;;;;;;;;;;;;x
NanChang_Conference_modifier;“非法抗日罪”;;;;;;;;;;;;;x
Left_through_guide_commist;左倾思想;;;;;;;;;;;;;x
Left_through_guide_commist2;战略转移;;;;;;;;;;;;;x
Product_Army_guide_commist;小米加步枪;;;;;;;;;;;;;x
Mao_ZeDong_guide_commist;绝境之狐;;;;;;;;;;;;;x
EVENT_15000_MODIFIER;表面上获得认可的政府;;;;;;;;;;;;;x
wjw_a_dog;断脊之犬;;;;;;;;;;;;;x
china_stop_war2;六月停战令;;;;;;;;;;;;;x
Event289999_modifier;生产运动;;;;;;;;;;;;;x
Event290000_modifier;三年饥荒;;;;;;;;;;;;;x
Event290003_modifier;大生产运动;;;;;;;;;;;;;x
Anti_jap_front_modifier;长城抗战;;;;;;;;;;;;;x
kill_ccp;围剿战争;;;;;;;;;;;;;x
henan_famine_modifier;河南饥荒;;;;;;;;;;;;;x
Anti_guangxi_modifier;力拒两广;;;;;;;;;;;;;x
Anti_jap_front_modifier2;卢沟火起;;;;;;;;;;;;;x
Japan_Correct;菊与刀;;;;;;;;;;;;;x
Boom_ChongQing_modifier;重庆大轰炸;;;;;;;;;;;;;x
usa_banning_sea;第七舰队封锁;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
