CHC_2.txt;冀热察挺进军\n;;;;;;;;;;;;;x
CHC_3.txt;晋西南根据地\n;;;;;;;;;;;;;x
CHC_4.txt;晋西北根据地\n;;;;;;;;;;;;;x
CHC_5.txt;120师大青山支队\n;;;;;;;;;;;;;x
CHC_6.txt;晋冀豫根据地\n;;;;;;;;;;;;;x
CHC_7.txt;115师东进抗日挺进纵队\n;;;;;;;;;;;;;x
CHC_8.txt;山西新军决死队\n;;;;;;;;;;;;;x
CHC_9.txt;山西新军决死队\n;;;;;;;;;;;;;x
CHC_10.txt;八路军山东纵队\n;;;;;;;;;;;;;x
CHC_11.txt;八路军第三纵队兼冀中军区\n;;;;;;;;;;;;;x
CHC_12.txt;新四军华中根据地\n;;;;;;;;;;;;;x
CHC_13.txt;豫皖苏边区\n;;;;;;;;;;;;;x
MEB_military.txt;蒙疆联合自治政府军\n;;;;;;;;;;;;;x
CHB_military.txt;中华民国临时政府军\n;;;;;;;;;;;;;x
CJS_military.txt;中华民国维新政府军\n;;;;;;;;;;;;;x
WJW_ChiangKaiShek_Transport_1.txt;投敌国军\n;;;;;;;;;;;;;x
CHC_West_Army.txt;西路军\n;;;;;;;;;;;;;x
CHC_Front_Army.txt;二、四方面军\n;;;;;;;;;;;;;x
CGD_715.txt;广东投诚军队\n;;;;;;;;;;;;;x
CHC_Soviet_Support.txt;苏联的援助\n;;;;;;;;;;;;;x
JAP_CHISupport.txt;日本的援助\n;;;;;;;;;;;;;x
CHI_GER_SupportA.txt;调整师\n;;;;;;;;;;;;;x
CHI_SOV_SupportA.txt;苏械攻击军\n;;;;;;;;;;;;;x
CHI_USA_SupportA.txt;中国驻印军\n;;;;;;;;;;;;;x
CSD_JAPsupportA.txt;忠义救国军\n;;;;;;;;;;;;;x
CSX_JAPsupportA.txt;忠义救国军\n;;;;;;;;;;;;;x
CSY_JAPsupportA.txt;忠义救国军\n;;;;;;;;;;;;;x
CJC_JAPsupportA.txt;忠义救国军\n;;;;;;;;;;;;;x
CHI_SF_3T.txt;第五战区\n;;;;;;;;;;;;;x
CHI_SF_CT.txt;第二战区\n;;;;;;;;;;;;;x
CHI_SF_FT.txt;第一战区\n;;;;;;;;;;;;;x
CHI_SF_ST.txt;第三战区\n;;;;;;;;;;;;;x
CHI_TSA.txt;第八战区\n;;;;;;;;;;;;;x
CSC2.txt;第七战区\n;;;;;;;;;;;;;x
CYN2.txt;国民革命军第六十军\n;;;;;;;;;;;;;x
CHI_TK_SupportA.txt;中央军委装甲团\n;;;;;;;;;;;;;x
CHI_XB_SupportA.txt;中国宪兵\n;;;;;;;;;;;;;x
JAP_HBA.txt;华北派遣军\n;;;;;;;;;;;;;x
CGX_guixi_zhengb1.txt;国民革命军第二十一集团军\n;;;;;;;;;;;;;x
CGX_guixi_zhengb2.txt;国民革命军第十一集团军、国民革命军第十六集团军\n;;;;;;;;;;;;;x
CHI_NIT.txt;第九战区\n;;;;;;;;;;;;;x
CHI_HENY.txt;豫鄂皖游击区\n;;;;;;;;;;;;;x
CHC_EB.txt;鄂北游击区\n;;;;;;;;;;;;;x
CHC_HLFLJ.txt;广东游击区\n;;;;;;;;;;;;;x
CHC_JS.txt;晋绥游击区\n;;;;;;;;;;;;;x
CHC_PXRCJ.txt;平西、北、热察游击区\n;;;;;;;;;;;;;x
CHC_SBLN.txt;鲁南苏北游击区\n;;;;;;;;;;;;;x
CHC_SN.txt;苏皖游击区（苏南、皖中、淮南、淮北）\n;;;;;;;;;;;;;x
CHC_QY.txt;琼崖抗日游击纵队\n;;;;;;;;;;;;;x
12A.txt;第四战区\n;;;;;;;;;;;;;x
CHC_ZD.txt;浙东游击区\n;;;;;;;;;;;;;;x
krxfa_chc.txt;抗日先锋军\n;;;;;;;;;;;;;x
JAP_HNA.txt;华南方面军\n;;;;;;;;;;;;;x
JAP_21A.txt;第21军\n;;;;;;;;;;;;;x
CHC_KRJG.txt;抗日救国军\n;;;;;;;;;;;;;x
JAP_CHER.txt;关东军察哈尔派遣军\n;;;;;;;;;;;;;x
CHI_SIT.txt;第六战区\n;;;;;;;;;;;;;x
CXM_KSD.txt;第七师\n;;;;;;;;;;;;;x
SOV_GHAmry.txt;归化军\n;;;;;;;;;;;;;x
SOV_YZHUB.txt;红八团\n;;;;;;;;;;;;;x
CHC_YDA.txt;豫东抗日先遣军\n;;;;;;;;;;;;;x
CJB_military.txt;晋北保安部队\n;;;;;;;;;;;;;x
CHI_1946Air.txt;美国援助空军\n;;;;;;;;;;;;;x
CHC_1946Air.txt;国军起义空军\n;;;;;;;;;;;;;x
CHI_JDAmry.txt;快速纵队\n;;;;;;;;;;;;;x
CHI_Y.txt;中国远征军云南部队\n;;;;;;;;;;;;;x
JAP_SA1944.txt;28军、33军、直属预备队\n;;;;;;;;;;;;;x
ENG_YD.txt;增援部队\n;;;;;;;;;;;;;x
CHC_nave.txt;华东军区海军第一舰队、华东军区海军第二舰队\n;;;;;;;;;;;;;x
GER_SS1.txt;帝国师、骷髅师、警察师\n;;;;;;;;;;;;;x
GER_SS2.txt;北方师、维京师\n;;;;;;;;;;;;;x
GER_SS3.txt;希特勒警卫旗队、欧根亲王师、弗洛里安师\n;;;;;;;;;;;;;x
GER_SS4.txt;武装党卫军9--18师\n;;;;;;;;;;;;;x
GER_SS5.txt;武装党卫军19--30师\n;;;;;;;;;;;;;x
GER_SS6.txt;武装党卫军31--38师\n;;;;;;;;;;;;;x
CCCP.txt;国际纵队\n;;;;;;;;;;;;;x
CCCP2.txt;国际纵队\n;;;;;;;;;;;;;x
GER_SPA.txt;秃鹰军团\n;;;;;;;;;;;;;x
ITA_SPA.txt;意大利志愿军\n;;;;;;;;;;;;;x
PTY.txt;维利阿修斯志愿军\n;;;;;;;;;;;;;x
ROM_SPA.txt;铁卫团\n;;;;;;;;;;;;;x
POL_save.txt;波兰救国军\n;;;;;;;;;;;;;x
POL_WAS.txt;华沙起义军\n;;;;;;;;;;;;;x
POL_WEST.txt;西方军团\n;;;;;;;;;;;;;x
POLNave.txt;流亡政府海空军部队\n;;;;;;;;;;;;;x
SOV_the_army_of_notthern.txt;北方面军\n;;;;;;;;;;;;;x
SOV_the_army_of_Western.txt;西方面军\n;;;;;;;;;;;;;x
SOV_the _amry_isprapering_of_waring.txt;预备方面军\n;;;;;;;;;;;;;x
SOV_the_army_of_center.txt;中央方面军\n;;;;;;;;;;;;;x
SOV_the_army_in_goikasouse.txt;外高加索方面军\n;;;;;;;;;;;;;x
sov_first_join_army.txt;预备队\n;;;;;;;;;;;;;x
sov_second_join_army.txt;征召军\n;;;;;;;;;;;;;x
ORA.txt;陆军抵抗组织\n;;;;;;;;;;;;;x
FTP.txt;法共抵抗军\n;;;;;;;;;;;;;x
AS.txt;秘密部队\n;;;;;;;;;;;;;x
FFI.txt;法国内务部部队\n;;;;;;;;;;;;;x
YUG_LA.txt;南斯拉夫民族解放军\n;;;;;;;;;;;;;x
Amry_in_jd.txt;通州保安队\n;;;;;;;;;;;;;x
Afiric_army.txt;法属非洲殖民军\n;;;;;;;;;;;;;x
CHI_JCT.txt;冀察战区\n;;;;;;;;;;;;;x
CHI_SLT;苏鲁战区\n;;;;;;;;;;;;;x
allitv_unity.txt;预备部队\n;;;;;;;;;;;;;x
nor_LAb.txt;自由军\n;;;;;;;;;;;;;x
norair_LAb.txt;挪威皇家空军\n;;;;;;;;;;;;;x
GRE_national_aganist.txt;民族主义共和联盟\n;;;;;;;;;;;;;x
GRE_national_aganist1.txt;民族解放阵线\n;;;;;;;;;;;;;x
ITA_8A.txt;第X集团军\n;;;;;;;;;;;;;x
Afiric_FOX_army.txt;非洲军团\n;;;;;;;;;;;;;x
Afiric_theth_army.txt;第VIII集团军\n;;;;;;;;;;;;;x
JAP_SA.txt;南方军\n;;;;;;;;;;;;;x
CDB_1933.txt;北平军分会\n;;;;;;;;;;;;;x
WJW_OOB.txt;投诚部队\n;;;;;;;;;;;;;x
CHA.txt;察哈尔抗日民众同盟军\n;;;;;;;;;;;;;x
25A.txt;国民革命军第30军\n;;;;;;;;;;;;;x
18D.txt;国民革命军第四路军\n;;;;;;;;;;;;;x
19A.txt;国民革命军第十九路军\n;;;;;;;;;;;;;x
Center_surport.txt;入湘中央军\n;;;;;;;;;;;;;x
CHC_1936.txt;陕北红军\n;;;;;;;;;;;;;x
CJC_1936.txt;二十九军\n;;;;;;;;;;;;;x
CHC_Yunnan.txt;云南警备司令部\n;;;;;;;;;;;;;x
hainan_1950.txt;解放军第40军\n;;;;;;;;;;;;;x
FTT.txt;美国志愿航空队\n;;;;;;;;;;;;;x
#######################################;;;;;;;;;;;;;;x
# 战争目标;;;;;;;;;;;;;;x
#######################################;;;;;;;;;;;;;;x
china_war_goal;征服支那;;;;;;;;;;;;;x
china_war_goal_setup;如欲征服世界，必先征服亚洲，如欲征服亚洲，必先征服支那。;;;;;;;;;;;;;x
#######################################;;;;;;;;;;;;;;x
# 战役;;;;;;;;;;;;;;x
#######################################;;;;;;;;;;;;;;x
SCENARIO_THIRD_CHANGSHA_NAME;第三次长沙会战;;;;;;;;;;;;;x
SCENARIO_THIRD_CHANGSHA_DESC;1939年9月和1941年9月，中日双方先后进行了第一次长沙会战和第二次长沙会战。中国虽然成功保卫了长沙，然而自身损失较大，实为不分胜负。自1940年末起，英美列强感到日本损害了自己的亚洲利益，于是对中国展开援助，使得蒋介石对抗战更有信心，日本的政治诱降策略受到了阻碍。为了敲打一下蒋介石，日军下令再次进攻长沙。注：本战役将结束时间推迟了一个月。;;;;;;;;;;;;;x
ENDGAMEHEADER_third_changsha_CHI_WIN;忠昭大麓，义塞苍冥。;;;;;;;;;;;;;x
ENDGAMEHEADER_third_changsha_CHI_LOSS;失败！;;;;;;;;;;;;;x
ENDGAMEHEADER_third_changsha_JAP_WIN;胜利！;;;;;;;;;;;;;x
ENDGAMEHEADER_third_changsha_JAP_LOSS;失败！;;;;;;;;;;;;;x
ENDGAMEBODY_third_changsha_CHI_WIN;倭奴三寇长沙，终狼狈遁逃，后世当不忘我等将士，一柱擎天，赫赫功勋。;;;;;;;;;;;;;x
ENDGAMEBODY_third_changsha_CHI_LOSS;我等拼死抵抗，长沙最终还是落入了日寇手中，日军似乎总是不可战胜，我们的国家还有希望吗？;;;;;;;;;;;;;x
ENDGAMEBODY_third_changsha_JAP_WIN;大日本皇军终于占领了长沙，支那政府的抵抗意志将大大受挫，我们离征服中国又近了一步。;;;;;;;;;;;;;x
ENDGAMEBODY_third_changsha_JAP_LOSS;我们进攻长沙的军事行动又失败了，他们的总司令又可以在报纸上夸夸其谈了。;;;;;;;;;;;;;x
ENDGAMEBUTTON_third_changsha_CHI_WIN;我们的胜利;;;;;;;;;;;;;x
ENDGAMEBUTTON_third_changsha_CHI_LOSS;我们的耻辱;;;;;;;;;;;;;x
ENDGAMEBUTTON_third_changsha_JAP_WIN;我们的胜利;;;;;;;;;;;;;x
ENDGAMEBUTTON_third_changsha_JAP_LOSS;我们的耻辱;;;;;;;;;;;;;x
SCENARIO_YXG;一号作战;;;;;;;;;;;;;x
SCENARIO_YXG_DESC;根据帝国大本营的战略目标，大日本皇军决定对支那展开一个全面进攻的计划，以打通北至满洲，南至法属印度支那的大陆交通线，以及占领其东南方的机场，防止美国陆军航空军自该地起飞攻击日军海上交通线和轰炸本土，并以战养战，缴获中国军队充足的武器装备。支那人理应明白，大日本帝国是不会失败的。;;;;;;;;;;;;;x
ENDGAMEHEADER_YXG_CHI_WIN;胜利！;;;;;;;;;;;;;x
ENDGAMEHEADER_YXG_CHI_LOSS;失败！;;;;;;;;;;;;;x
ENDGAMEHEADER_YXG_JAP_WIN;胜利！;;;;;;;;;;;;;x
ENDGAMEHEADER_YXG_JAP_LOSS;失败！;;;;;;;;;;;;;x
ENDGAMEBODY_YXG_CHI_WIN;;;;;;;;;;;;;;x
ENDGAMEBODY_YXG_CHI_LOSS;由于国民党蒋介石集团继续保存实力、消极抗战，对日军的大规模进攻准备不足，国军一溃千里，有的甚至不战而逃，致使豫鄂湘粤桂等省二十余万平方公里的国土沦丧，郑州、洛阳、长沙、衡阳、桂林、柳州等146个大小城市相继沦陷。对国民党正面战场上的又一次大溃败，国内各界及英美等盟国无不感到震惊和失望。;;;;;;;;;;;;;x
ENDGAMEBODY_YXG_JAP_WIN;想当年，金戈铁马，气吞万里如虎。我们虽然在太平洋战场接连失利，但帝国军人的锐气没有减弱，支那人在我们面前仍然不堪一击。;;;;;;;;;;;;;x
ENDGAMEBODY_YXG_JAP_LOSS;支那军队的抵抗强度超过了我们的预期，我们没能打通陆上交通线。;;;;;;;;;;;;;x
ENDGAMEBUTTON_YXG_CHI_WIN;我们的胜利;;;;;;;;;;;;;x
ENDGAMEBUTTON_YXG_CHI_LOSS;我们的耻辱;;;;;;;;;;;;;x
ENDGAMEBUTTON_YXG_JAP_WIN;我们的胜利;;;;;;;;;;;;;x
ENDGAMEBUTTON_YXG_JAP_LOSS;我们的耻辱;;;;;;;;;;;;;x
passive_defence_y;豫湘桂战役·消极的防御;;;;;;;;;;;;;x
the_five_minutes;命运的五分钟;;;;;;;;;;;;;x
SCENARIO_BATTLE_OF_MIDWAY_NAME;中途岛战役;;;;;;;;;;;;;x
SCENARIO_BATTLE_OF_MIDWAY_DESC;中途岛，面积只有4.7平方公里，其特殊的地理位置决定了它战略地位的重要性。该岛距美国旧金山和日本横滨均相距2800海里，处于亚洲和北美之间的太平洋航线的中途，故名中途岛。另外它距珍珠港1135海里，是美国在中太平洋地区的重要军事基地和交通枢纽，也是美军在夏威夷的门户和前哨阵地。中途岛一旦失守，美太平洋舰队的大本营珍珠港也将唇亡齿寒。;;;;;;;;;;;;;x
BOF_Axis;占领中途岛;;;;;;;;;;;;;x
BOF_Allies;控制中途岛;;;;;;;;;;;;;x
SCENARIO_DNY_NAME;缅甸战役;;;;;;;;;;;;;x
SCENARIO_DNY_DESC;缅甸战役是太平洋战争中，1942年1月至1945年3月，中、英盟军在缅甸同日军进行的一系列防御和反击战斗的总称，大致可以分为第一次缅甸战役和第二次缅甸战役两个阶段性战役。1941年12月7日，日军偷袭珍珠港，太平洋战争爆发。在不到一个月的时间内，日本南方军先后入侵菲律宾、泰国、马来亚、关岛、香港、新加坡、印度尼西亚、所罗门群岛，一直到中途岛以西的广大地区，并侵入缅甸，声言将与希特勒会师中东，妄图实现共同主宰世界的美梦。太平洋战争爆发后，美、英等国很快对日宣战。国民党政府也于12月9日正式对日宣战。于是美、英与中国建立了联盟。1942年1月1日，中、苏、美、英等二十六个国家，在华盛顿签署了共同反对法西斯侵略国家的联合宣言(即“二十六国公约”)，保证互相援助，不与敌国缔结单独停战协订或和约。反法西斯统一战线进一步扩大。中国成为盟军的一个战区。自此之后日军企图占领缅甸，切断美英向中国提供战略物资的交通线滇缅公路，迫使中国国民党政权屈服；并伺机进军印度，促其脱离英联邦，以保障东南亚地区日军翼侧的安全......;;;;;;;;;;;;;x
DNY_Allies;固守德里;;;;;;;;;;;;;x
DNY2_Axis;占领曼德勒;;;;;;;;;;;;;x
DNY3_Axis;控制密支那;;;;;;;;;;;;;x
DNY4_Axis;攻占英帕尔;;;;;;;;;;;;;x
DNY5_Axis;进军德里;;;;;;;;;;;;;x
DNY_Allies2;夺回仰光;;;;;;;;;;;;;x
ENDGAMEHEADER_DNY_CHI_LOSS;我们的耻辱;;;;;;;;;;;;;x
ENDGAMEBOOY_DNY_CHI_LOSS;我们的远征精锐在缅甸战场穷凶极恶的日寇打击下一溃千里的表现令盟国大跌眼镜，更令我们汗颜，我们的远征军损失惨重并遭到诟病。;;;;;;;;;;;;;x
ENDGAMEBUTTON_DNY_CHI_LOSS;唉;;;;;;;;;;;;;x
ENDGAMEHEADER_DNY_ENG_LOSS;我们的耻辱;;;;;;;;;;;;;x
ENDGAMEBOOY_DNY_ENG_LOSS;大英帝国的勇士们在缅甸战场穷凶极恶的日寇打击下一溃千里，丢失了帝国在海外最重要的殖民地，令我们汗颜，有损于大英帝国之威严。;;;;;;;;;;;;;x
ENDGAMEBUTTON_DNY_ENG_LOSS;唉;;;;;;;;;;;;;x
ENDGAMEHEADER_DNY_JAP_LOSS;我们的耻辱;;;;;;;;;;;;;x
ENDGAMEBOOY_DNY_JAP_LOSS;我们的南方军精锐在缅甸战场的英缅军和重庆军的打击下一溃千里的表现令盟国大跌眼镜，更令我们汗颜，我们的南方军损失惨重并遭到诟病。;;;;;;;;;;;;;x
ENDGAMEBUTTON_DNY_JAP_LOSS;唉;;;;;;;;;;;;;x
ENDGAMEHEADER_DNY_CHI_WIN;我们的荣耀;;;;;;;;;;;;;x
ENDGAMEBOOY_DNY_CHI_WIN;我们的远征精锐在缅甸战场狠狠地打击了穷凶极恶的日寇，获得盟国一致赞扬，更增强了我们的国民的荣誉感。;;;;;;;;;;;;;x
ENDGAMEBUTTON_DNY_CHI_LOSS;愿远征军壮士早日归来;;;;;;;;;;;;;x
ENDGAMEHEADER_DNY_ENG_WIN;我们的荣耀;;;;;;;;;;;;;x
ENDGAMEBOOY_DNY_ENG_WIN;大英帝国的勇士们在缅甸战场狠狠打击了穷凶极恶的日寇，捍卫了帝国在海外最重要的殖民地，维护了大英帝国至高无上之威严。;;;;;;;;;;;;;x
ENDGAMEBUTTON_DNY_ENG_WIN;万岁;;;;;;;;;;;;;x
ENDGAMEHEADER_DNY_JAP_WIN;我们的荣耀;;;;;;;;;;;;;x
ENDGAMEBOOY_DNY_JAP_WIN;我们的南方军精锐在缅甸战场严重打击英缅军和重庆军，夺取了英国的印度、缅甸殖民地，我们的南方军的胜利鼓舞了士气。;;;;;;;;;;;;;x
ENDGAMEBUTTON_DNY_JAP_WIN;板载;;;;;;;;;;;;;x
SCENARIO_CX_NAME;朝鲜战争;;;;;;;;;;;;;x
SCENARIO_CX_DESC;冷战的铁幕已经在欧洲放下，美帝国主义染指亚太、侵略中华之心不息，如今战火燃烧到了鸭绿江畔，只有奋起抵抗，才能保卫中华。;;;;;;;;;;;;;x
CX_comintern;保卫丹东;;;;;;;;;;;;;x
CX3_comintern;收复平壤;;;;;;;;;;;;;x
CX4_comintern;收复长津;;;;;;;;;;;;;x
CX5_comintern;收复咸兴;;;;;;;;;;;;;x
CX_Allies;收复首尔;;;;;;;;;;;;;x
CX_Allies2;挺进会宁;;;;;;;;;;;;;x
CX4_comintern1;夺取汉城;;;;;;;;;;;;;x
SCENARIO_CXBT_NAME;百团大战;;;;;;;;;;;;;x
SCENARIO_CXBT_DESC;从武汉沦陷至今，由于南北阻断，重庆国民政府内部已经出现了严重的投降倾向。现如今，敌寇对我政治招降、军事打压愈发严重之际，唯有我军奋起抵抗，才能于斯沉沦之际，昭示国族尚保有无限生机与日寇决一死战！;;;;;;;;;;;;;x
BT2_Axis;控制太原;;;;;;;;;;;;;x
BT3_Axis;控制大同;;;;;;;;;;;;;x
BT4_Axis;控制北平;;;;;;;;;;;;;x
BT5_Axis;控制天津;;;;;;;;;;;;;x
BT1_Allies;保卫延安;;;;;;;;;;;;;x
BT2_Allies;攻克太原;;;;;;;;;;;;;x
ENDGAMEHEADER_CXBT_CHC_WIN;我们的荣耀;;;;;;;;;;;;;x
ENDGAMEBOOY_CXBT_CHC_WIN;我们在华北战场狠狠地打击了穷凶极恶的日寇，获得盟国一致赞扬，更增强了我们的国民的荣誉感。;;;;;;;;;;;;;x
ENDGAMEBUTTON_CXBT_CHC_LOSS;唉，国之将亡;;;;;;;;;;;;;x
ENDGAMEHEADER_CXBT_JAP_WIN;我们的荣耀;;;;;;;;;;;;;x
ENDGAMEBOOY_CXBT_JAP_WIN;大日本帝国的勇士们狠狠打击了不堪一击的延安部队，支那人终究还是挽救不了危亡之局。;;;;;;;;;;;;;x
ENDGAMEBUTTON_CXBT_JAP_WIN;万岁;;;;;;;;;;;;;x
ENDGAMEHEADER_CXBT_JAP_LOSS;我们的耻辱;;;;;;;;;;;;;x
ENDGAMEBOOY_CXBT_JAP_LOSS;北支那方面军和皇协军受到了支那人的猛烈攻击，丢失多个据点，数条交通要道被损毁殆尽，囚笼政策彻彻底底地失败了。;;;;;;;;;;;;;x
ENDGAMEBUTTON_CXBT_JAP_LOSS;我们的耻辱;;;;;;;;;;;;;x
ENDGAMEBUTTON_CXBT_CHC_WIN;我军将士一柱擎天！;;;;;;;;;;;;;x
SCENARIO_TY_NAME;太原会战;;;;;;;;;;;;;x
SCENARIO_TY_DESC;敌华北方面军已经突破内长城防线，山西全境告急。国族垂亡之际，唯有奋起抵抗，方能保卫华北，保卫全中国！;;;;;;;;;;;;;;x
TY_Axis;控制太原;;;;;;;;;;;;;x
TY1_Axis;控制大同;;;;;;;;;;;;;x
TY1_Allies;保卫延安;;;;;;;;;;;;;x
TY_Allies;保卫太原;;;;;;;;;;;;;x
ENDGAMEHEADER_TY_CHC_WIN;我们的荣耀;;;;;;;;;;;;;x
ENDGAMEBOOY_TY_CHC_WIN;我们在华北战场狠狠地打击了穷凶极恶的日寇，获得盟国一致赞扬，更增强了我们的国民的荣誉感。;;;;;;;;;;;;;x
ENDGAMEBUTTON_TY_CHC_LOSS;唉，国之将亡;;;;;;;;;;;;;x
ENDGAMEHEADER_TY_JAP_WIN;我们的荣耀;;;;;;;;;;;;;x
ENDGAMEBOOY_TY_JAP_WIN;大日本帝国的勇士们狠狠打击了不堪一击的延安部队，支那人终究还是挽救不了危亡之局。;;;;;;;;;;;;;x
ENDGAMEBUTTON_TY_JAP_WIN;万岁;;;;;;;;;;;;;x
ENDGAMEHEADER_TY_JAP_LOSS;我们的耻辱;;;;;;;;;;;;;x
ENDGAMEBOOY_TY_JAP_LOSS;北支那方面军和皇协军受到了支那人的猛烈攻击，丢失多个据点，数条交通要道被损毁殆尽，囚笼政策彻彻底底地失败了。;;;;;;;;;;;;;x
ENDGAMEBUTTON_TY_JAP_LOSS;我们的耻辱;;;;;;;;;;;;;x
ENDGAMEBUTTON_TY_CHC_WIN;我军将士一柱擎天！;;;;;;;;;;;;;x
ENDGAMEHEADER_TY_CSX_WIN;我们的荣耀;;;;;;;;;;;;;x
ENDGAMEBOOY_TY_CSX_WIN;我们在华北战场狠狠地打击了穷凶极恶的日寇，获得盟国一致赞扬，更增强了我们的国民的荣誉感。;;;;;;;;;;;;;x
ENDGAMEBUTTON_TY_CSX_LOSS;唉，国之将亡;;;;;;;;;;;;;x
ENDGAMEBUTTON_TY_CSX_WIN;我军将士一柱擎天！;;;;;;;;;;;;;x
ENDGAMEHEADER_TY_CHC_LOSS;溃败;;;;;;;;;;;;;x
ENDGAMEBOOY_TY_CHC_LOSS;我们在华北战场用我们血肉筑起的长城还是无法抵挡日军的铁蹄，如今山西沦陷，华北危亡，国家还有未来吗？;;;;;;;;;;;;;x
ENDGAMEHEADER_TY_CSX_LOSS;溃败;;;;;;;;;;;;;x
