#######################################;;;;;;;;;;;;;;;x
# 决议;;;;;;;;;;;;;;;x
#######################################;;;;;;;;;;;;;;;x
JAP_invasion_indochina_desc;法国在欧陆已经全面退败,所谓列强也不过是一只丧家之犬.是时候彻底进入印度支那了,彻底切断从印度支那进入支那后方的国际援助线路!;;;;;;;;;;;;;;x
JAP_first_war_project_title;一号作战计划;;;;;;;;;;;;;;x
JAP_first_war_project_desc;帝国在太平洋的战局并不顺利,海上的交通线深受英美舰队的威胁.是时候了,向在重庆安逸太久的蒋介石亮剑,打通大陆交通线.;;;;;;;;;;;;;;x
China_CivilWar6_title;组建快速纵队;;;;;;;;;;;;;;x
China_CivilWar6_desc;党国的精锐在和共军的多次交锋中损失惨重,是时候组建一支党国新军用以戡平内乱了!;;;;;;;;;;;;;;x
China_CivilWar3_title;将平津军政事务交由傅作义管理;;;;;;;;;;;;;;x
China_CivilWar3_desc;蒋介石认为,将平津军政长期在李宗仁等政敌手里掌控毕竟对其不利,又念及西安事变时傅作义将军曾通电支持南京,决定将此大任交付给值得信任之人.;;;;;;;;;;;;;;x
China_CivilWar4_title;审时度势,发动起义;;;;;;;;;;;;;;x
China_CivilWar4_desc;共军经过辽沈战役,全歼国军东北主力部队,其前锋已经跨过锦州,直逼平津,与其决一死战困兽犹斗,不如揭竿而起.;;;;;;;;;;;;;;x
China_CivilWar2_title;全面进攻山东解放区、中原解放区;;;;;;;;;;;;;;x
China_CivilWar2_desc;政府将在三个月内戡平内乱,实现国家之实质统一!;;;;;;;;;;;;;;x
Uaction_ALLPRC_title;解放大西南;;;;;;;;;;;;;;x
Uaction_ALLPRC_desc;站在中国人民对立面的国民党反动派在解放军摧枯拉朽的攻势下已经不堪一击,接下来,进军大西南,彻底肃清国民党反动派在中国大陆的最后一支重兵集团!;;;;;;;;;;;;;;x
China_CivilWar5_title;通电全国,西康起义;;;;;;;;;;;;;;x
China_CivilWar5_desc;北京毛主席、朱总司令并转各野战军司令暨全国人民公鉴:\n蒋贼介石盗窃国柄廿载于兹,罪恶昭彰,国人共见.自抗战胜利而还,措施益形乖谬,如破坏政协决议各案,发动空前国内战争,紊乱金融财政,促成国民经济破产,嗾使贪污佥壬横行,贻笑邻邦,降低国际地位,种种罪行,变本加厉,徒见国计民生枯萎,国家元气断绝.而蒋贼怙恶不悛,唯利是图.在士无斗志,人尽离心的今天,尚欲以一隅抗天下,把川、康两省八年抗战所残留的生命财产,作孤注之一掷.我两省民众,岂能忍与终古.文辉、锡侯、文华等于过去数年间,虽未能及时团结军民,配合人民解放战争,然亡羊补牢,古有明训,昨非今是,贤者所谅.兹为适应人民要求,决自即日起率领所属宣布与蒋、李、阎、白反动集团断绝关系,竭诚服从中央人民政府毛主席、朱总司令与中国人民解放军第二野战军刘司令员、邓政治委员之领导,所望川、康全体军政人员,一律尽忠职守,保护社会秩序与公私财产,听候人民解放军与人民政府之接收,并努力配合人民解放军消灭国民党反对派之残余,以期川、康全境早获解放.坦白陈词,敬维垂察.;;;;;;;;;;;;;;x
China_CivilWar51_title;通电全国,西康起义;;;;;;;;;;;;;;x
China_CivilWar51_desc;北京毛主席、朱总司令并转各野战军司令暨全国人民公鉴:\n蒋贼介石盗窃国柄廿载于兹,罪恶昭彰,国人共见.自抗战胜利而还,措施益形乖谬,如破坏政协决议各案,发动空前国内战争,紊乱金融财政,促成国民经济破产,嗾使贪污佥壬横行,贻笑邻邦,降低国际地位,种种罪行,变本加厉,徒见国计民生枯萎,国家元气断绝.而蒋贼怙恶不悛,唯利是图.在士无斗志,人尽离心的今天,尚欲以一隅抗天下,把川、康两省八年抗战所残留的生命财产,作孤注之一掷.我两省民众,岂能忍与终古.文辉、锡侯、文华等于过去数年间,虽未能及时团结军民,配合人民解放战争,然亡羊补牢,古有明训,昨非今是,贤者所谅.兹为适应人民要求,决自即日起率领所属宣布与蒋、李、阎、白反动集团断绝关系,竭诚服从中央人民政府毛主席、朱总司令与中国人民解放军第二野战军刘司令员、邓政治委员之领导,所望川、康全体军政人员,一律尽忠职守,保护社会秩序与公私财产,听候人民解放军与人民政府之接收,并努力配合人民解放军消灭国民党反对派之残余,以期川、康全境早获解放.坦白陈词,敬维垂察.;;;;;;;;;;;;;;x
Uaction_Tibet_title;进军西藏;;;;;;;;;;;;;;x
Uaction_Tibet_desc;随着国民党盘踞在西南的最后一支重兵集团被歼灭,中共中央西南局和人民解放军西南军区也对以武谋独的噶厦政权发出最后通牒,中国大陆的统一已然是近在咫尺!;;;;;;;;;;;;;;x
Uaction_Hainan_title;解放海南岛;;;;;;;;;;;;;;x
Uaction_Hainan_desc;海南岛上的残兵败将们早已斗志全无,所谓固若金汤的伯陵防线在解放军和琼崖纵队的里应外合下已然不堪一击,渡过琼州海峡,将国民党的残余势力赶出海南!;;;;;;;;;;;;;;x
Uaction_Taiwan_title;打过海峡去,解放全中国;;;;;;;;;;;;;;x
Uaction_Taiwan_desc;中华人民共和国和人民解放军已经做好了解放台湾的准备,我们绝不会容忍美帝国主义在台海耀武扬威,更不会容忍台湾成为国民党反动派最后挣扎的根据地.台湾必须解放,中国必须统一!;;;;;;;;;;;;;;x
Korean_Conflict1_title;统一朝鲜;;;;;;;;;;;;;;x
Korean_Conflict1_desc;南方的李承晚伪政府在美帝国主义的扶持下作威作福,妄图借助外国势力分裂朝鲜半岛,是时候让他们知道,朝鲜半岛是朝鲜人民的,是统一的,是不可分割的!;;;;;;;;;;;;;;x
Korean_Conflict2_title;第84号决议;;;;;;;;;;;;;;x
Korean_Conflict2_desc;共产主义者在亚太的扩张已经令世界感到深深的不安,爱好和平的各个国家已经向安理会提出了决议要求以联合国的名义派出武装部队干涉朝鲜半岛.;;;;;;;;;;;;;;x
Korean_Conflict3_title;仁川登陆;;;;;;;;;;;;;;x
Korean_Conflict3_desc;朝鲜人的攻势已经陷入疲敝,是时候给这些共产主义狂徒沉重的一击了!;;;;;;;;;;;;;;x
Korean_Conflict4_title;抗美援朝,保家卫国;;;;;;;;;;;;;;x
Korean_Conflict4_desc;以美帝国主义为首的联合国军已经将战火烧到了鸭绿江边,丹东等边境地区已经陷入了敌机轰炸的火海.帝国主义亡我之心不死!是时候让他们知道,中国人民是不好惹的,惹翻了是不好办的!;;;;;;;;;;;;;;x
#_title;;;;;;;;;;;;;;;x
#_desc;;;;;;;;;;;;;;;x
#######################################;;;;;;;;;;;;;;;x
# 文本事件;;;;;;;;;;;;;;;x
#######################################;;;;;;;;;;;;;;;x
event1109;归化军在新疆发动军事政变,金树仁下野;;;;;;;;;;;;;;x
eventdesc1109;金树仁在新疆横征暴敛,民间早已民怨沸腾,自从他实行改土归流,废止了自从清朝以来的土司制度之后,不满于金树仁政策的穆斯林更是纷纷反抗其在新疆的统治.在马仲英等势力的介入下,于阗、吐鲁番等地也爆发了声势浩大的穆斯林暴动.\n在接连不断的烽火中,新疆省参谋处处长陈中、迪化城防司令白受之等人联合从苏联流亡而来的白俄归化军发动了军事政变,已无力回天的金树仁通电下野并借到苏联返回南京.;;;;;;;;;;;;;;x
eventname1109;令人唏嘘;;;;;;;;;;;;;;x
event11110;孙殿英部进入宁夏未果;;;;;;;;;;;;;;x
eventdesc11110;1934年初,依附于张学良的军阀孙殿英率所部四十一军准备由绥远进入宁夏,企图借‘青海屯垦督办’一职扩张势力范围.\n然而,孙殿英的行动很快被西北马家军察觉,马麟、马鸿逵、马鸿宾、马步芳等军阀随即联合抵御孙殿英对宁夏的进攻.\n在马家军阀的强力阻击下,孙殿英部进军宁夏的计划成为泡影,且四十一军受重创后已无力补充,残部被傅作义、阎锡山的部队收编.;;;;;;;;;;;;;;x
eventname11110;有意思;;;;;;;;;;;;;;x
event1111;汪精卫遇刺;;;;;;;;;;;;;;x
event1111subtitle;恨尔民贼方得意,哀此匹夫能不羞?;;;;;;;;;;;;;;x
eventdesc1111;1935年11月1日,国民党各军政要员齐聚中山陵拜谒国父,正当各位要员参加会后的合影之时,三声枪响划破了躁动的空气——国民政府行政院院长汪精卫瞬间倒在血泊之中.参与拜谒的各军政要员四处奔逃,场面顿时陷入混乱.关键时刻,张继、张学良二人迅速控制了现场局势,刺客也被汪精卫的随从枪击重伤后在医院不治身亡.\n事件发生后,汪精卫迅速被送至医院治疗,除射入脊柱的子弹未被取出外其余并无大碍.而刺客的身份也旋即被调查清楚——晨光通讯社记者孙凤鸣.当时未参加拜谒后合影的蒋介石更是一度被推至风口浪尖,汪氏一派人物纷纷认为蒋介石筹划了此次枪击事件,南京政府的高层再一次陷入政治动荡中.;;;;;;;;;;;;;;x
eventname1111;一声惊雷;;;;;;;;;;;;;;x
event1110;抗日志士在上海公共租界射杀日本水兵;;;;;;;;;;;;;;x
event1110subtitle;肝胆硬如铁,弯弓射胡月.;;;;;;;;;;;;;;x
eventdesc1110;在华北事变爆发后,王亚樵等江湖人士在上海组织起抗日组织,进行反日宣传.在1935年10月底,王亚樵的结拜兄弟杨文道、叶海生等人密谋在虹口阻击日本官兵,扩大抗日运动的影响.\n在11月3日,一行人选定叶海生为行刺人选,9日,叶海生在保安路口等候刺杀对象,恰逢日本水兵中山秀雄路过,叶海生随即将其射杀并丢弃凶器,遁逃青岛.\n事件发生后,日本海军陆战队立刻派出兵力控制虹口各街道,上海市公安局、公共租界当局和日本驻沪领事馆亦悬赏抓拿凶手.;;;;;;;;;;;;;;x
eventname1110;国人血性尚存!;;;;;;;;;;;;;;x
jiangxi1;南昌行营发布‘剿匪’通电;;;;;;;;;;;;;;x
jiangxi1desc;国民党中央设立全权处理赣、粤、闽、湘、鄂五省军政事宜的军事委员会委员长南昌行营,调集近百万兵力集中于‘匪区’,再次组织和指挥对中央苏区及其周边苏区进行更大规模的第五次‘围剿’.并决定采取持久战和‘堡垒主义’的新战略,同时对中央苏区实行经济、交通封锁,意图逐步压缩并最终摧毁苏区.;;;;;;;;;;;;;;x
jiangxiname;兄弟阋墙唉;;;;;;;;;;;;;;x
jiangxi2;中共中央在遵义召开会议;;;;;;;;;;;;;;x
jiangxi2_subtitle;同心干,不周山下红旗乱!;;;;;;;;;;;;;;x
jiangxi2desc;1931年中共六届四中全会上,苏联派在苏联共产国际的帮助下夺取了中共的最高领导权.此后,毛泽东又逐渐被夺取了军事领导权,其军事战略被放弃.\n在苏联派错误的左倾机会主义的指导下,1934年10月中旬,中共中央机关和中央红军在第五次反围剿战役中惨重失败,几乎被国军消灭.中央红军8.6万人被迫撤离根据地,向西突围,开始长征.长征初期,中共中央领导人博古依靠与共产国际有关系的军事顾问李德.李德并不清楚红军的具体情况,指挥能力也并不出色,又导致了红军在长征初期的失利.在强渡湘江后,红军和中央机关人员锐减到3万多人.在此影响下,红军内部已然产生对博古及李德的不满,一些支持苏联派的中央领导人如王稼祥、张闻天等,也改变态度,转而支持毛泽东的主张.红军根据毛泽东的指挥,改向国军力量薄弱的贵州挺进,并在占领贵州北部重镇遵义后,中共中央政治局在此召开了遵义会议,其目的是为总结第五次反围剿红军一方失败的经验和教训.会议集中解决了当时具有决定意义的军事问题和组织问题.经过三天的激烈讨论,会议委托张闻天根据毛泽东发言的内容起草了<中共中央关于反对敌人五次‘围剿’的总结决议>,肯定了毛泽东等关于红军作战的基本原则,否定了以博古、李德等人在军事问题上的主张并决议撤销博古、李德的最高军事指挥权.中国共产党终于从稚嫩开始逐渐走向成熟.;;;;;;;;;;;;;;x
jiangxi1name;拨乱反正,正本清源!;;;;;;;;;;;;;;x
jiangxi3;成立西北剿总;;;;;;;;;;;;;;x
jiangxi3desc;在中央红军到达陕北后,南京方面即刻电令原‘豫鄂皖三省剿匪总司令部’副总司令张学良及其东北军17个师及‘剿总’直属炮兵、工兵等部队共约20万人的部队从关内调至陕甘围剿陕北红军.成立‘西北剿匪总司令部’,负责主持陕甘宁青晋诸省军队的反共剿共活动.;;;;;;;;;;;;;;x
shanxiame;看来他们是不死不休了;;;;;;;;;;;;;;x
guizhou1;王家烈通电下野;;;;;;;;;;;;;;x
guizhou1desc;在中央红军开始战略转移后,王家烈得到蒋中正指示,发兵对付长征逃窜入贵州的中国工农红军,蒋并授予他第2路军第4纵队指挥官头衔.但是其麾下的二十五军在四渡赤水战役中不但没有阻止中央红军的入侵,反而大部分主力部队遭到击溃,仅剩1个团的残存兵力自遵义南门逃脱.二十五军的溃败导致中央军第一纵队指挥官吴奇伟率领的国民革命军第59师、93师在遵义战役遭到中央红军歼灭.由于王家烈的军事能力与权力因此场战败遭大幅削弱,国民政府因此动念并打算将其撤换,在薛岳率领的中央军主力部队进入贵州后,王家烈同张学良登机赴武汉,又被转送到南京,蒋中正此时将王家烈的军长与贵州省主席职务双双撤职,并将其调为为军事参议院中将参议,直接摧毁其军政资本.而王家烈所遗留的军政空缺,贵州省主席由南京政府指派吴忠信接手,二十五军的下属部队保留并依国民革命军编制更改番号,调整编制,军级编制则由国民革命军第十三军部队替换.此后在贵州省内的黔系地方势力被完全瓦解.;;;;;;;;;;;;;;x
guizhouname;精彩;;;;;;;;;;;;;;x
shaanxi;中央红军到达陕北;;;;;;;;;;;;;;x
shaanxidesc;经过长征途中的长途跋涉和艰苦斗争,中共中央、中央军委率领由红一方面军主力第一、第三军团与直属部队组成的陕甘支队,从俄界继续北上,攻占天险腊子口,进占哈达铺,翻越六盘山,到达陕甘根据地边缘的吴起县吴起镇,与陕甘革命根据地红军胜利会师,随后又同十五军团红军胜利会师.至此,中央红军胜利地完成了历时一年,纵横11个省,行程2.5万里的长征.随后,中共中央在此召开政治局扩大会议,宣告中央红军长征胜利结束.会议批准了榜罗镇会议把红军长征落脚点放在陕北的战略决策,决定党和红军今后的战略任务是建立西北苏区,以领导全国革命,从而宣告了中央红军长征的结束,开创了党中央全国革命大本营放在陕北的新的历史时期.;;;;;;;;;;;;;;x
shaanxiname;中国革命万岁!;;;;;;;;;;;;;;x
Great_wall_win_japtitle;皇军凯歌振于关内;;;;;;;;;;;;;;x
Great_wall_win_japtitledesc;帝国皇军在北支全线对北支那军阀及中央军实施肃正作战.历经激烈攻防与反复鏖战,帝国陆军终于在长城沿线取得辉煌胜利,各要点相继为皇军掌握,支那守军全面溃退.\n此次‘关内作战’中,帝国将兵在艰险的山地与碉堡阵地前披荆斩棘,多次发动突击与迂回作战,以皇军特有之精神力与纪律,克服敌军凭借地形构筑之顽固抵抗.诸将士秉承‘尽忠报国’之誓,以武士道精神为纲,在严寒、险地、昼夜苦战之中屡建奇功.\n作战胜利之后,北支方面局势已然完全为帝国掌控,支那所谓长城防线不复存在,进军北支腹地已成既定方针.\n帝国政府与参谋本部近日也特向全体参与关内作战的官兵致嘉奖,表彰皇军之英勇无敌,亦向国民宣告帝国国威再度升扬于亚洲大陆.;;;;;;;;;;;;;;x
Great_wall_win_japtitleoption;七生报国;;;;;;;;;;;;;;x
japrehe0;皇军准备西进热河;;;;;;;;;;;;;;x
japrehe0desc;在皇军攻克山海关后,开展关内作战,逐步蚕食北支那已是顺理成章之事.为肃清长城以外地区残存之支那军势力,确保满洲国边境安稳,并推进帝国在北支战略布势,参谋本部本日下达‘热河作战’命令,皇军对热河省之攻势正准备全面展开.;;;;;;;;;;;;;;x
japrehe0_option;承德将成旭日飘扬之地;;;;;;;;;;;;;;x
japrehe1;日军逼近热河省;;;;;;;;;;;;;;x
japrehe1desc;自日军在东北连番扩张并攻克山海关防线后,热河一线再次成为前敌的焦点.北平军分会在接获前沿侦报后已经确认日军第六师团与第八师团部队正沿承德、山海关方向同步推进,已逼近热河外缘要地,意图突破山岭防线,直取承德.倘若热河沦陷,华北防线将完全暴露于日寇铁蹄之下,北平与张家口均面临直接威胁.;;;;;;;;;;;;;;x
japrehe1_option;静观其变;;;;;;;;;;;;;;x
japrehe2;日军进军热河,汤玉麟拒绝援军入热河省境;;;;;;;;;;;;;;x
japrehe2desc;日军沿承德、山海关方向强行推进,南岭战斗打响.北平军分会已经确认敌军整编兵力已跨越边界,推进速度惊人.\n可正在热河省守军疲敝不堪,前线急需增援之时,张学良父执辈的热河省主席汤玉麟却拥兵自重,根本指挥不动,更不允许张学良部进入热河,甚至有降日倾向.他坚持拒绝中央军或其他地方援军入境并在电文中表态:‘热河乃本省事务,外来军队干预只会扰乱地方防务,援军不得入境.’;;;;;;;;;;;;;;x
japrehe2_option;荒唐!;;;;;;;;;;;;;;x
japrehe3;帝国军人正在热河大地上高奏凯歌;;;;;;;;;;;;;;x
japrehe3desc;在武藤信义元帅下达了进攻热河的预先号令后,北支那的帝国军人都被动员起来了.关东军司令部随即召集各师团、旅团的主任参谋,传达了进攻热河的作战计划,宣布‘进攻热河的目的,在于使热河省真正成为满洲国的领域,并为消灭扰乱满洲国的祸根,即华北张学良势力创造条件,进而确立满洲的基础’.\n2月17日,帝国陆军各部按照作战命令,自山海关、承德方向同步推进,克服高寒山道、崎岖岭谷及补给困难.皇军将士秉持武士道精神,连续强行军,以迅雷不及掩耳之势突破中国守军在热河外围之防线.诸据点相继陷落,守敌不支而溃退,敌军所谓‘热河防线’已形同虚设.;;;;;;;;;;;;;;x
japrehe3_option;满洲乐土是热河的归宿;;;;;;;;;;;;;;x
japrehe22;汤玉麟不战而逃,热河全境沦陷;;;;;;;;;;;;;;x
japrehe22desc;汤玉麟主政热河整整八年,以其子汤佐辅之言从政.八载治理,民间怨声载道:卖官鬻爵、种烟敛利、苛捐杂税,教育遭摧残,司法体系几近破坏,地方百姓深受其苦.\n故当日军沿承德、山海关方向逼近热河时,汤玉麟的统治基础早已摇摇欲坠.其四师兵力,号称三万,实则仅有二万,且欠饷十月,军心涣散.面对日军铁骑,守军缺乏战斗意志与指挥协调,地方民众甚至抱有欢迎之意.北平军分会曾急令地方军队增援,却遭汤玉麟拒绝外援入境.最终,他下令弃城而逃,仅携少数随从撤离省境,留下疲惫军队与民众自生自灭.守军在溃退中士气尽失,热河全境几乎未战即告沦陷.;;;;;;;;;;;;;;x
japrehe22_option;这就是铁骨铮铮的汤老虎?;;;;;;;;;;;;;;x
rehe0;长城抗战;;;;;;;;;;;;;;x
rehe0desc;热河位于长城以北,连接东北、华北和内蒙.日军叩关后,省主席汤玉麟不战而降,日军兵不血刃便占领承德,已有随时进窥内蒙和华北之势,更切断了关内和东北义勇军的联系,巩固它在伪满的统治.\n如今,日寇得寸进尺,欺人太甚,妄图越过长城,一战而鲸吞华北,唯有奋起御侮,方可保全国家.;;;;;;;;;;;;;;x
rehe0_option;上下用命,血战到底;;;;;;;;;;;;;;x
rehe1;长城外线全境沦陷;;;;;;;;;;;;;;x
rehe1desc;以热河地方官员‘归附满洲国’为口实,关东军只需要一个借口便可以挥师入关.日军在满洲国军的掩护下推进,热河省遂被铁蹄踏撕开一道口子.省长汤玉麟在事态骤变中不战而逃——国民政府在热河省的权威在数小时内化为空文.\n正当承德沦陷后不久,日军旋即把攻势指向热河腹地,长城再度承接了历史上无数次赋予它的抵御外族侵略的使命.国民政府不得不把命运押在几条狭窄的山口上,宋哲元、冯治安、张自忠、刘戡等将领被命集结于冷口、喜峰口、古北口、罗文峪与界岭口,以险要地形固守并顽强抵抗.\n二十五万的中国守军在长城防线上浴血奋战,但在装备落后、指挥混乱与南京政府的消极态度的影响下,中国军队逐渐失去主动,战略节点被逐一攻破,损失惨重的部队不得不按按命令撤退.\n当中国军队撤离之后,日军以长城为界,在其沿线各要处树起‘王道乐土大满洲国’石碑,用权力话语雕刻被军国主义的淫威改写的版图.;;;;;;;;;;;;;;x
rehename;长城完成了历史赋予他的使命;;;;;;;;;;;;;;x
reheconversation;国民政府代表与日军代表签署塘沽协定;;;;;;;;;;;;;;x
