left_wing_radical_CSY;五四运动;;;;;;;;;;;;;x
leninist_CSY;中国工农党;;;;;;;;;;;;;x
stalinist_CSY;中国共产党;;;;;;;;;;;;;x
CJC;冀察政务委员会;;;;;;;;;;;;;x
CJC_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CJC;国家社会主义党;;;;;;;;;;;;;x
fascistic_CJC;中国青年党;;;;;;;;;;;;;x
paternal_autocrat_CJC;冀察西北军;;;;;;;;;;;;;x
social_conservative_CJC;保皇党;;;;;;;;;;;;;x
market_liberal_CJC;立宪党;;;;;;;;;;;;;x
social_liberal_CJC;维新党;;;;;;;;;;;;;x
social_democrat_CJC;进步党;;;;;;;;;;;;;x
left_wing_radical_CJC;五四运动;;;;;;;;;;;;;x
leninist_CJC;中国工农党;;;;;;;;;;;;;x
stalinist_CJC;中国共产党;;;;;;;;;;;;;x
CSD;鲁军;;;;;;;;;;;;;x
CSD_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CSD;国家社会主义党;;;;;;;;;;;;;x
fascistic_CSD;中国青年党;;;;;;;;;;;;;x
paternal_autocrat_CSD;鲁系;;;;;;;;;;;;;x
social_conservative_CSD;保皇党;;;;;;;;;;;;;x
market_liberal_CSD;立宪党;;;;;;;;;;;;;x
social_liberal_CSD;维新党;;;;;;;;;;;;;x
social_democrat_CSD;进步党;;;;;;;;;;;;;x
left_wing_radical_CSD;五四运动;;;;;;;;;;;;;x
leninist_CSD;中国工农党;;;;;;;;;;;;;x
stalinist_CSD;中国共产党;;;;;;;;;;;;;x
paternal_autocrat_CSX;晋系;;;;;;;;;;;;;x
national_socialist_CXK;国家社会主义党;;;;;;;;;;;;;x
fascistic_CXK;中国青年党;;;;;;;;;;;;;x
paternal_autocrat_CXK;川康系;;;;;;;;;;;;;x
social_conservative_CXK;保皇党;;;;;;;;;;;;;x
market_liberal_CXK;立宪党;;;;;;;;;;;;;x
social_liberal_CXK;维新党;;;;;;;;;;;;;x
social_democrat_CXK;进步党;;;;;;;;;;;;;x
left_wing_radical_CXK;五四运动;;;;;;;;;;;;;x
leninist_CXK;中国工农党;;;;;;;;;;;;;x
stalinist_CXK;中国共产党;;;;;;;;;;;;;x
CXK;西康;;;;;;;;;;;;;x
CXK_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CSC;国家社会主义党;;;;;;;;;;;;;x
fascistic_CSC;中国青年党;;;;;;;;;;;;;x
paternal_autocrat_CSC;川康系;;;;;;;;;;;;;x
social_conservative_CSC;保皇党;;;;;;;;;;;;;x
market_liberal_CSC;立宪党;;;;;;;;;;;;;x
social_liberal_CSC;维新党;;;;;;;;;;;;;x
social_democrat_CSC;进步党;;;;;;;;;;;;;x
left_wing_radical_CSC;五四运动;;;;;;;;;;;;;x
leninist_CSC;中国工农党;;;;;;;;;;;;;x
stalinist_CSC;中国共产党;;;;;;;;;;;;;x
CSC;川军;;;;;;;;;;;;;x
CSC_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CGD;国家社会主义党;;;;;;;;;;;;;x
fascistic_CGD;中国青年党;;;;;;;;;;;;;x
paternal_autocrat_CGD;粤系;;;;;;;;;;;;;x
social_conservative_CGD;保皇党;;;;;;;;;;;;;x
market_liberal_CGD;立宪党;;;;;;;;;;;;;x
social_liberal_CGD;维新党;;;;;;;;;;;;;x
social_democrat_CGD;进步党;;;;;;;;;;;;;x
left_wing_radical_CGD;五四运动;;;;;;;;;;;;;x
leninist_CGD;中国工农党;;;;;;;;;;;;;x
stalinist_CGD;中国共产党;;;;;;;;;;;;;x
CGD;粤军;;;;;;;;;;;;;x
CGD_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CHC;教条主义分子;;;;;;;;;;;;;x
fascistic_CHC;专制主义分子;;;;;;;;;;;;;x
paternal_autocrat_CHC;国民党反动派;;;;;;;;;;;;;x
social_conservative_CHC;共产党国际派;;;;;;;;;;;;;x
market_liberal_CHC;共产党右派;;;;;;;;;;;;;x
social_liberal_CHC;开明绅士;;;;;;;;;;;;;x
social_democrat_CHC;中国左翼作家联盟;;;;;;;;;;;;;x
left_wing_radical_CHC;民主人士;;;;;;;;;;;;;x
leninist_CHC;中国共青团;;;;;;;;;;;;;x
stalinist_CHC;中国共产党;;;;;;;;;;;;;x
CHI;中华民国国民政府;;;;;;;;;;;;;x
national_socialist_CHI;国民党复兴社;;;;;;;;;;;;;x
fascistic_CHI;国民党投降派;;;;;;;;;;;;;x
paternal_autocrat_CHI;中国国民党;;;;;;;;;;;;;x
social_conservative_CHI;国民党土木系;;;;;;;;;;;;;x
market_liberal_CHI;国民党西山会议派;;;;;;;;;;;;;x
social_liberal_CHI;国民党广东系;;;;;;;;;;;;;x
social_democrat_CHI;国民党CC派;;;;;;;;;;;;;x
left_wing_radical_CHI;国民党左派;;;;;;;;;;;;;x
leninist_CHI;国民党和平派;;;;;;;;;;;;;x
stalinist_CHI;中国共产党;;;;;;;;;;;;;x
CSX;晋军;;;;;;;;;;;;;x
CSX_ADJ;中国的;;;;;;;;;;;;;x
CGX;桂军;;;;;;;;;;;;;x
CGX_ADJ;中国的;;;;;;;;;;;;;x
paternal_autocrat_CGX;桂系;;;;;;;;;;;;;x
left_wing_radical_CGX;五四运动;;;;;;;;;;;;;x
CYN;滇军;;;;;;;;;;;;;x
CYN_ADJ;中国的;;;;;;;;;;;;;x
MAN;满洲帝国;;;;;;;;;;;;;x
MAN_ADJ;满洲的;;;;;;;;;;;;;x
MEC;蒙古地方自治政务委员会;;;;;;;;;;;;;x
MEC_ADJ;蒙古的;;;;;;;;;;;;;x
MEA;蒙古军政府;;;;;;;;;;;;;x
MEA_ADJ;蒙古的;;;;;;;;;;;;;x
MEB;蒙疆联合自治政府;;;;;;;;;;;;;x
MEB_ADJ;蒙古的;;;;;;;;;;;;;x
national_socialist_MEA;国社党;;;;;;;;;;;;;x
fascistic_MEA;法西斯党;;;;;;;;;;;;;x
paternal_autocrat_MEA;泛蒙古运动;;;;;;;;;;;;;x
social_conservative_MEA;保守党;;;;;;;;;;;;;x
market_liberal_MEA;自由联盟;;;;;;;;;;;;;x
social_liberal_MEA;社会自由党;;;;;;;;;;;;;x
social_democrat_MEA;社会民主党;;;;;;;;;;;;;x
left_wing_radical_MEA;社会革命党;;;;;;;;;;;;;x
leninist_MEA;社会工人党;;;;;;;;;;;;;x
stalinist_MEA;蒙古国共产党;;;;;;;;;;;;;x
national_socialist_MEB;国社党;;;;;;;;;;;;;x
fascistic_MEB;法西斯党;;;;;;;;;;;;;x
paternal_autocrat_MEB;泛蒙古运动;;;;;;;;;;;;;x
social_conservative_MEB;保守党;;;;;;;;;;;;;x
market_liberal_MEB;自由联盟;;;;;;;;;;;;;x
social_liberal_MEB;社会自由党;;;;;;;;;;;;;x
social_democrat_MEB;社会民主党;;;;;;;;;;;;;x
left_wing_radical_MEB;社会革命党;;;;;;;;;;;;;x
leninist_MEB;社会工人党;;;;;;;;;;;;;x
stalinist_MEB;蒙古国共产党;;;;;;;;;;;;;x
CJD;冀东防共自治政府;;;;;;;;;;;;;x
CJD_ADJ;皇协军的;;;;;;;;;;;;;x
national_socialist_CJD;国家社会主义党;;;;;;;;;;;;;x
fascistic_CJD;中国青年党;;;;;;;;;;;;;x
paternal_autocrat_CJD;中国国民党;;;;;;;;;;;;;x
social_conservative_CJD;保皇党;;;;;;;;;;;;;x
market_liberal_CJD;立宪党;;;;;;;;;;;;;x
social_liberal_CJD;维新党;;;;;;;;;;;;;x
social_democrat_CJD;进步党;;;;;;;;;;;;;x
left_wing_radical_CJD;五四运动;;;;;;;;;;;;;x
leninist_CJD;中国工农党;;;;;;;;;;;;;x
stalinist_CJD;中国共产党;;;;;;;;;;;;;x
CHB;中华民国临时政府;;;;;;;;;;;;;x
CHB_ADJ;皇协军的;;;;;;;;;;;;;x
national_socialist_CHB;国家社会主义党;;;;;;;;;;;;;x
fascistic_CHB;中国青年党;;;;;;;;;;;;;x
paternal_autocrat_CHB;中国国民党;;;;;;;;;;;;;x
social_conservative_CHB;保皇党;;;;;;;;;;;;;x
market_liberal_CHB;立宪党;;;;;;;;;;;;;x
social_liberal_CHB;维新党;;;;;;;;;;;;;x
social_democrat_CHB;进步党;;;;;;;;;;;;;x
left_wing_radical_CHB;五四运动;;;;;;;;;;;;;x
leninist_CHB;中国工农党;;;;;;;;;;;;;x
stalinist_CHB;中国共产党;;;;;;;;;;;;;x
CJS;中华民国维新政府;;;;;;;;;;;;;x
CJS_ADJ;皇协军的;;;;;;;;;;;;;x
national_socialist_CJS;国家社会主义党;;;;;;;;;;;;;x
fascistic_CJS;中国青年党;;;;;;;;;;;;;x
paternal_autocrat_CJS;中国国民党;;;;;;;;;;;;;x
social_conservative_CJS;保皇党;;;;;;;;;;;;;x
market_liberal_CJS;立宪党;;;;;;;;;;;;;x
social_liberal_CJS;维新党;;;;;;;;;;;;;x
social_democrat_CJS;进步党;;;;;;;;;;;;;x
left_wing_radical_CJS;五四运动;;;;;;;;;;;;;x
leninist_CJS;中国工农党;;;;;;;;;;;;;x
stalinist_CJS;中国共产党;;;;;;;;;;;;;x
WJW;中华民国国民政府;;;;;;;;;;;;;x
WJW_ADJ;皇协军的;;;;;;;;;;;;;x
national_socialist_WJW;国家社会主义党;;;;;;;;;;;;;x
fascistic_WJW;中国青年党;;;;;;;;;;;;;x
paternal_autocrat_WJW;中国国民党;;;;;;;;;;;;;x
social_conservative_WJW;保皇党;;;;;;;;;;;;;x
market_liberal_WJW;立宪党;;;;;;;;;;;;;x
social_liberal_WJW;维新党;;;;;;;;;;;;;x
social_democrat_WJW;进步党;;;;;;;;;;;;;x
left_wing_radical_WJW;五四运动;;;;;;;;;;;;;x
leninist_WJW;中国工农党;;;;;;;;;;;;;x
stalinist_WJW;中国共产党;;;;;;;;;;;;;x
CXM;新疆马仲英集团;;;;;;;;;;;;;x
CXM_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CXM;国家社会主义党;;;;;;;;;;;;;x
fascistic_CXM;中国青年党;;;;;;;;;;;;;x
paternal_autocrat_CXM;新疆马家军;;;;;;;;;;;;;x
social_conservative_CXM;保皇党;;;;;;;;;;;;;x
market_liberal_CXM;立宪党;;;;;;;;;;;;;x
social_libera_l_CXM;维新党;;;;;;;;;;;;;x
social_democrat_CXM;进步党;;;;;;;;;;;;;x
left_wing_radical_CXM;五四运动;;;;;;;;;;;;;x
leninist_CXM;中国工农党;;;;;;;;;;;;;x
stalinist_CXM;中国共产党;;;;;;;;;;;;;x
CJB;晋北自治政府;;;;;;;;;;;;;x
CJB_ADJ;皇协军的;;;;;;;;;;;;;x
national_socialist_CJB;国家社会主义党;;;;;;;;;;;;;x
fascistic_CJB;中国青年党;;;;;;;;;;;;;x
paternal_autocrat_CJB;中国国民党;;;;;;;;;;;;;x
social_conservative_CJB;保皇党;;;;;;;;;;;;;x
market_liberal_CJB;立宪党;;;;;;;;;;;;;x
social_liberal_CJB;维新党;;;;;;;;;;;;;x
social_democrat_CJB;进步党;;;;;;;;;;;;;x
left_wing_radical_CJB;五四运动;;;;;;;;;;;;;x
leninist_CJB;中国工农党;;;;;;;;;;;;;x
stalinist_CJB;中国共产党;;;;;;;;;;;;;x
UNN;联合国;;;;;;;;;;;;;x
UNN_ADJ;联合国的;;;;;;;;;;;;;x
national_socialist_UNN;国家社会主义党;;;;;;;;;;;;;x
fascistic_UNN;青年党;;;;;;;;;;;;;x
paternal_autocrat_UNN;民主党;;;;;;;;;;;;;x
social_conservative_UNN;共和党;;;;;;;;;;;;;x
market_liberal_UNN;立宪党;;;;;;;;;;;;;x
social_liberal_UNN;维新党;;;;;;;;;;;;;x
social_democrat_UNN;进步党;;;;;;;;;;;;;x
left_wing_radical_UNN;工党;;;;;;;;;;;;;x
leninist_UNN;工农党;;;;;;;;;;;;;x
stalinist_UNN;共产党;;;;;;;;;;;;;x
CWJ;新疆三区革命;;;;;;;;;;;;;x
CWJ_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CWJ;国家社会主义党;;;;;;;;;;;;;x
fascistic_CWJ;青年党;;;;;;;;;;;;;x
paternal_autocrat_CWJ;民主党;;;;;;;;;;;;;x
social_conservative_CWJ;共和党;;;;;;;;;;;;;x
market_liberal_CWJ;立宪党;;;;;;;;;;;;;x
social_liberal_CWJ;维新党;;;;;;;;;;;;;x
social_democrat_CWJ;进步党;;;;;;;;;;;;;x
left_wing_radical_CWJ;工党;;;;;;;;;;;;;x
leninist_CWJ;工农党;;;;;;;;;;;;;x
stalinist_CWJ;布尔什维克;;;;;;;;;;;;;x
EFU;英法联盟;;;;;;;;;;;;;x
EFU_ADJ;联邦的;;;;;;;;;;;;;x
national_socialist_EFU;国家社会主义党;;;;;;;;;;;;;x
fascistic_EFU;青年党;;;;;;;;;;;;;x
paternal_autocrat_EFU;民主党;;;;;;;;;;;;;x
social_conservative_EFU;共和党;;;;;;;;;;;;;x
market_liberal_EFU;立宪党;;;;;;;;;;;;;x
social_liberal_EFU;维新党;;;;;;;;;;;;;x
social_democrat_EFU;进步党;;;;;;;;;;;;;x
left_wing_radical_EFU;工党;;;;;;;;;;;;;x
leninist_EFU;工农党;;;;;;;;;;;;;x
stalinist_EFU;布尔什维克;;;;;;;;;;;;;x
YUE;越南联盟政府;;;;;;;;;;;;;x
YUE_ADJ;越南的;;;;;;;;;;;;;x
national_socialist_YUE;国家社会主义党;;;;;;;;;;;;;x
fascistic_YUE;青年党;;;;;;;;;;;;;x
paternal_autocrat_YUE;民主党;;;;;;;;;;;;;x
social_conservative_YUE;共和党;;;;;;;;;;;;;x
market_liberal_YUE;立宪党;;;;;;;;;;;;;x
social_liberal_YUE;维新党;;;;;;;;;;;;;x
social_democrat_YUE;进步党;;;;;;;;;;;;;x
left_wing_radical_YUE;工党;;;;;;;;;;;;;x
leninist_YUE;工农党;;;;;;;;;;;;;x
stalinist_YUE;共产党;;;;;;;;;;;;;x
MID;缅甸;;;;;;;;;;;;;x
MID_ADJ;越南的;;;;;;;;;;;;;x
national_socialist_MID;国家社会主义党;;;;;;;;;;;;;x
fascistic_MID;青年党;;;;;;;;;;;;;x
paternal_autocrat_MID;民主党;;;;;;;;;;;;;x
social_conservative_MID;共和党;;;;;;;;;;;;;x
market_liberal_MID;立宪党;;;;;;;;;;;;;x
social_liberal_MID;维新党;;;;;;;;;;;;;x
social_democrat_MID;进步党;;;;;;;;;;;;;x
left_wing_radical_MID;工党;;;;;;;;;;;;;x
leninist_MID;工农党;;;;;;;;;;;;;x
stalinist_MID;共产党;;;;;;;;;;;;;x
LAO;老挝抗战政府;;;;;;;;;;;;;x
LAO_ADJ;越南的;;;;;;;;;;;;;x
national_socialist_LAO;国家社会主义党;;;;;;;;;;;;;x
fascistic_LAO;青年党;;;;;;;;;;;;;x
paternal_autocrat_LAO;民主党;;;;;;;;;;;;;x
social_conservative_LAO;共和党;;;;;;;;;;;;;x
market_liberal_LAO;立宪党;;;;;;;;;;;;;x
social_liberal_LAO;维新党;;;;;;;;;;;;;x
social_democrat_LAO;进步党;;;;;;;;;;;;;x
left_wing_radical_LAO;工党;;;;;;;;;;;;;x
leninist_LAO;工农党;;;;;;;;;;;;;x
stalinist_LAO;共产党;;;;;;;;;;;;;x
JAN;柬埔寨抗战政府;;;;;;;;;;;;;x
JAN_ADJ;越南的;;;;;;;;;;;;;x
national_socialist_JAN;国家社会主义党;;;;;;;;;;;;;x
fascistic_JAN;青年党;;;;;;;;;;;;;x
paternal_autocrat_JAN;民主党;;;;;;;;;;;;;x
social_conservative_JAN;共和党;;;;;;;;;;;;;x
market_liberal_JAN;立宪党;;;;;;;;;;;;;x
social_liberal_JAN;维新党;;;;;;;;;;;;;x
social_democrat_JAN;进步党;;;;;;;;;;;;;x
left_wing_radical_JAN;工党;;;;;;;;;;;;;x
leninist_JAN;工农党;;;;;;;;;;;;;x
stalinist_JAN;共产党;;;;;;;;;;;;;x
JPN;日本国;;;;;;;;;;;;;x
JPN_ADJ;日本国的;;;;;;;;;;;;;x
national_socialist_JPN;国家社会主义党;;;;;;;;;;;;;x
fascistic_JPN;青年党;;;;;;;;;;;;;x
paternal_autocrat_JPN;民主党;;;;;;;;;;;;;x
social_conservative_JPN;共和党;;;;;;;;;;;;;x
market_liberal_JPN;立宪党;;;;;;;;;;;;;x
social_liberal_JPN;维新党;;;;;;;;;;;;;x
social_democrat_JPN;进步党;;;;;;;;;;;;;x
left_wing_radical_JPN;工党;;;;;;;;;;;;;x
leninist_JPN;工农党;;;;;;;;;;;;;x
stalinist_JPN;日本共产党;;;;;;;;;;;;;x
GER;纳粹德国;;;;;;;;;;;;;x
JAP;大日本帝国;;;;;;;;;;;;;x
CDX;川军邓锡侯集团;;;;;;;;;;;;;x
CDX_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CDX;武备系;;;;;;;;;;;;;x
fascistic_CDX;国民党实业团;;;;;;;;;;;;;x
paternal_autocrat_CDX;保定系;;;;;;;;;;;;;x
social_conservative_CDX;军官系;;;;;;;;;;;;;x
market_liberal_CDX;立宪党;;;;;;;;;;;;;x
social_liberal_CDX;维新党;;;;;;;;;;;;;x
social_democrat_CDX;进步党;;;;;;;;;;;;;x
left_wing_radical_CDX;工党;;;;;;;;;;;;;x
leninist_CDX;工农党;;;;;;;;;;;;;x
stalinist_CDX;中国共产党;;;;;;;;;;;;;x
CYS;川军杨森集团;;;;;;;;;;;;;x
CYS_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CYS;武备系;;;;;;;;;;;;;x
fascistic_CYS;国民党实业团;;;;;;;;;;;;;x
paternal_autocrat_CYS;保定系;;;;;;;;;;;;;x
social_conservative_CYS;军官系;;;;;;;;;;;;;x
market_liberal_CYS;立宪党;;;;;;;;;;;;;x
social_liberal_CYS;维新党;;;;;;;;;;;;;x
social_democrat_CYS;进步党;;;;;;;;;;;;;x
left_wing_radical_CYS;工党;;;;;;;;;;;;;x
leninist_CYS;工农党;;;;;;;;;;;;;x
stalinist_CYS;中国共产党;;;;;;;;;;;;;x
CTS;川军田颂尧集团;;;;;;;;;;;;;x
CTS_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CTS;武备系;;;;;;;;;;;;;x
fascistic_CTS;国民党实业团;;;;;;;;;;;;;x
paternal_autocrat_CTS;保定系;;;;;;;;;;;;;x
social_conservative_CTS;军官系;;;;;;;;;;;;;x
market_liberal_CTS;立宪党;;;;;;;;;;;;;x
social_liberal_CTS;维新党;;;;;;;;;;;;;x
social_democrat_CTS;进步党;;;;;;;;;;;;;x
left_wing_radical_CTS;工党;;;;;;;;;;;;;x
leninist_CTS;工农党;;;;;;;;;;;;;x
stalinist_CTS;中国共产党;;;;;;;;;;;;;x
CQS;黔军;;;;;;;;;;;;;x
CQS_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CQS;武备系;;;;;;;;;;;;;x
fascistic_CQS;国民党实业团;;;;;;;;;;;;;x
paternal_autocrat_CQS;保定系;;;;;;;;;;;;;x
social_conservative_CQS;军官系;;;;;;;;;;;;;x
market_liberal_CQS;立宪党;;;;;;;;;;;;;x
social_liberal_CQS;维新党;;;;;;;;;;;;;x
social_democrat_CQS;进步党;;;;;;;;;;;;;x
left_wing_radical_CQS;工党;;;;;;;;;;;;;x
leninist_CQS;工农党;;;;;;;;;;;;;x
stalinist_CQS;中国共产党;;;;;;;;;;;;;x
CJY;川军刘存厚集团;;;;;;;;;;;;;x
CJY_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CJY;武备系;;;;;;;;;;;;;x
fascistic_CJY;国民党实业团;;;;;;;;;;;;;x
paternal_autocrat_CJY;保定系;;;;;;;;;;;;;x
social_conservative_CJY;军官系;;;;;;;;;;;;;x
market_liberal_CJY;立宪党;;;;;;;;;;;;;x
social_liberal_CJY;维新党;;;;;;;;;;;;;x
social_democrat_CJY;进步党;;;;;;;;;;;;;x
left_wing_radical_CJY;工党;;;;;;;;;;;;;x
leninist_CJY;工农党;;;;;;;;;;;;;x
stalinist_CJY;中国共产党;;;;;;;;;;;;;x
CHA;察哈尔抗日同盟军;;;;;;;;;;;;;x
CHA_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CHA;武备系;;;;;;;;;;;;;x
fascistic_CHA;国民党实业团;;;;;;;;;;;;;x
paternal_autocrat_CHA;保定系;;;;;;;;;;;;;x
social_conservative_CHA;军官系;;;;;;;;;;;;;x
market_liberal_CHA;立宪党;;;;;;;;;;;;;x
social_liberal_CHA;维新党;;;;;;;;;;;;;x
social_democrat_CHA;进步党;;;;;;;;;;;;;x
left_wing_radical_CHA;工党;;;;;;;;;;;;;x
leninist_CHA;工农党;;;;;;;;;;;;;x
stalinist_CHA;中国共产党;;;;;;;;;;;;;x
CRH;军委会北平分会;;;;;;;;;;;;;x
CRH_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CRH;武备系;;;;;;;;;;;;;x
fascistic_CRH;国民党实业团;;;;;;;;;;;;;x
paternal_autocrat_CRH;保定系;;;;;;;;;;;;;x
social_conservative_CRH;军官系;;;;;;;;;;;;;x
market_liberal_CRH;立宪党;;;;;;;;;;;;;x
social_liberal_CRH;维新党;;;;;;;;;;;;;x
social_democrat_CRH;进步党;;;;;;;;;;;;;x
left_wing_radical_CRH;工党;;;;;;;;;;;;;x
leninist_CRH;工农党;;;;;;;;;;;;;x
stalinist_CRH;中国共产党;;;;;;;;;;;;;x
CCH;西北军;;;;;;;;;;;;;x
CCH_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CCH;武备系;;;;;;;;;;;;;x
fascistic_CCH;国民党实业团;;;;;;;;;;;;;x
paternal_autocrat_CCH;保定系;;;;;;;;;;;;;x
social_conservative_CCH;军官系;;;;;;;;;;;;;x
market_liberal_CCH;立宪党;;;;;;;;;;;;;x
social_liberal_CCH;维新党;;;;;;;;;;;;;x
social_democrat_CCH;进步党;;;;;;;;;;;;;x
left_wing_radical_CCH;工党;;;;;;;;;;;;;x
leninist_CCH;工农党;;;;;;;;;;;;;x
stalinist_CCH;中国共产党;;;;;;;;;;;;;x
CTY;热河省;;;;;;;;;;;;;x
CTY_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CTY;武备系;;;;;;;;;;;;;x
fascistic_CTY;国民党实业团;;;;;;;;;;;;;x
paternal_autocrat_CTY;保定系;;;;;;;;;;;;;x
social_conservative_CTY;军官系;;;;;;;;;;;;;x
market_liberal_CTY;立宪党;;;;;;;;;;;;;x
social_liberal_CTY;维新党;;;;;;;;;;;;;x
social_democrat_CTY;进步党;;;;;;;;;;;;;x
left_wing_radical_CTY;工党;;;;;;;;;;;;;x
leninist_CTY;工农党;;;;;;;;;;;;;x
stalinist_CTY;中国共产党;;;;;;;;;;;;;x
CFJ;中华共和国;;;;;;;;;;;;;x
CFJ_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CFJ;武备系;;;;;;;;;;;;;x
