#######################################;;;;;;;;;;;;;;;x
# 决议;;;;;;;;;;;;;;;x
#######################################;;;;;;;;;;;;;;;x
#_title;;;;;;;;;;;;;;;x
#_desc;;;;;;;;;;;;;;;x
#######################################;;;;;;;;;;;;;;;x
# 文本事件;;;;;;;;;;;;;;;x
#######################################;;;;;;;;;;;;;;;x
73option2;只愿他们能顾全大局;;;;;;;;;;;;;;;x
WRQ_desc;北风卷起黄沙,长城以北的冀察平原在冬天显得格外萧瑟,日军正在长城线大量迁移、屠杀无辜民众,一道道铁丝网穿过农田,密密麻麻的哨卡分割土地——一条沿着长城线的无人区正在日军的暴行下逐渐显露出来。\n为了防止八路军及其游击队北上,日军华北方面军采取了最粗暴而有效的方式。当然,曾经的村庄会消失,人民会流亡,但是中华民族的抗战意志绝不可能因为一道封锁线而改变——总有一天,长城会再度回到这个伟大的民族的手中!;;;;;;;;;;;;;;x
Man1option;为东亚共荣而奋斗!;;;;;;;;;;;;;;x
Man11option;他们能呆够二十年吗?;;;;;;;;;;;;;;x
newsop;静观其变;;;;;;;;;;;;;;x
newsop1;唉;;;;;;;;;;;;;;x
newsop2;精彩;;;;;;;;;;;;;;x
Event19361option;民心鼎沸;;;;;;;;;;;;;;x
Event19363title;毛泽东填词「沁园春·雪」;;;;;;;;;;;;;;x
Event19363subtitle;惜秦皇汉武,略输文采,唐宗宋祖,稍逊风骚......;;;;;;;;;;;;;;x
Event19363desc;在1935年末的瓦窑堡会议做出了工农红军东渡黄河的决定后,1936年2月,毛泽东主席带领红军抗日先锋队从陕北出发,途经陕西清涧县高杰村袁家沟时,一场突如其来的大雪将黄土高原装点得银装素裹,天地苍茫,毛泽东立于风雪之中,被北国壮阔雪景深深触动,胸中豪情奔涌,于是回到窑洞后挥笔写下气象宏大的词章「沁园春·雪」。\n这首词既写景、写史、写人,更写出了时代风云与革命者胸襟,象征着中国共产党在民族危亡时代的豪迈自信。;;;;;;;;;;;;;;x
Event19363option;数风流人物,还看今朝!;;;;;;;;;;;;;;x
Event19367title;东京猎奇大案——阿部定事件;;;;;;;;;;;;;;x
Event19368title;图灵提出图灵机模型;;;;;;;;;;;;;;x
Event19368option;或许人类已经窥见了未来;;;;;;;;;;;;;;x
Event19369title;全国各界救国联合会在上海成立;;;;;;;;;;;;;;x
Event193610title;斯诺以「每日先驱报」特派记者身份来到陕北;;;;;;;;;;;;;;x
Event193610option;红星照耀中国!;;;;;;;;;;;;;;x
Event193611title;王亚樵在广西遇刺身亡;;;;;;;;;;;;;;x
Event193612title;中共中央做出关于青年工作的决定;;;;;;;;;;;;;;x
Event19362option;东渡黄河,再无退路!;;;;;;;;;;;;;;x
Event193612op;青年是国家的未来!;;;;;;;;;;;;;;x
newsop3;有意思;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;x
#_desc;;;;;;;;;;;;;;;x
#_option;;;;;;;;;;;;;;;x
